pred,ture,toa
0.24826737,0.2607,0.2431
0.3377923,0.2835,0.3245
0.22014044,0.2372,0.2152
0.25412276,0.231,0.2484
0.1965111,0.2004,0.1962
0.2278361,0.2272,0.2225
0.22449762,0.2217,0.2185
0.22014044,0.2153,0.2144
0.18051824,0.1758,0.1792
0.17268696,0.1665,0.1749
0.18663235,0.1778,0.1872
0.17715745,0.1726,0.179
0.18298864,0.171,0.1829
0.17268696,0.1748,0.1749
0.18298864,0.1775,0.1836
0.29146588,0.2384,0.2785
0.20445572,0.19,0.2049
0.28941151,0.2495,0.283
0.29146588,0.2628,0.2787
0.26506686,0.2447,0.2571
0.28303158,0.3123,0.2709
0.28826904,0.2744,0.2758
0.2278361,0.2445,0.2227
0.27945006,0.2132,0.2729
0.3587849,0.3139,0.3449
0.31504542,0.2623,0.2968
0.18988965,0.2064,0.1902
0.1965111,0.1784,0.1951
0.18051824,0.1652,0.1796
0.27806807,0.2078,0.2714
0.24826737,0.2013,0.2421
0.1965111,0.1753,0.1948
0.21159582,0.1859,0.2085
0.2514075,0.2196,0.2455
0.25655323,0.2195,0.2508
0.23307511,0.2051,0.2293
0.1965111,0.1741,0.1961
0.15798092,0.1614,0.163
0.26287952,0.202,0.2562
0.18871963,0.2017,0.1882
0.19893983,0.1986,0.1977
0.22301243,0.1931,0.2177
0.1965111,0.194,0.195
0.1678741,0.1826,0.1709
0.18871963,0.1585,0.1886
0.24229506,0.1869,0.2367
0.18871963,0.1914,0.1894
0.19461524,0.1867,0.1922
0.27240628,0.2077,0.2645
0.20859052,0.1918,0.2062
0.18494743,0.1945,0.1853
0.23307511,0.2129,0.2289
0.26287952,0.2306,0.2558
0.27240628,0.2286,0.2647
0.2114071,0.2084,0.2087
0.19893983,0.1895,0.1975
0.19461524,0.1963,0.1939
0.24637942,0.211,0.2398
0.25412276,0.2197,0.2474
0.2604316,0.2279,0.2538
0.24826737,0.2214,0.2424
0.25655323,0.2271,0.251
0.24637942,0.2236,0.2403
0.25637048,0.2222,0.2491
0.28650236,0.2413,0.2787
0.24229506,0.2389,0.2377
0.24843404,0.2299,0.2413
